PART_ID,TRIAL,TRAINING,PATTERN,CORRECT,LATENCY
e,1,0,0,1,0.590532300000632
e,2,0,0,1,0.37845740000011574
e,3,0,0,1,0.3189098999991984
e,4,0,0,1,0.43116550000013376
e,5,0,0,1,0.29037679999964894
e,6,0,0,1,0.3107911000006425
